,Kernel,Average False Confidence,batch_size,eps,eps_step,max_iter,name
1965,linear,0.09856971487445403,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1966,linear,0.1,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1967,linear,0.1,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1968,linear,0.1,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1969,linear,0.09723819406461676,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1970,linear,0.1,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1971,linear,0.11134177054577335,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
1972,linear,0.1,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1973,linear,0.1,10,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1974,linear,0.1,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1975,linear,0.09733267369574072,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1976,linear,0.1,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1977,linear,0.1078102595670373,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1978,linear,0.1,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
1979,linear,0.08872636166203676,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
1980,linear,0.1,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1981,linear,0.10795563445615577,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
1982,linear,0.1,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1983,linear,0.09614123668549834,100,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
1984,linear,0.1115724472405463,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1985,linear,0.1,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1986,linear,0.1,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
1987,linear,0.1,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1988,linear,0.10717598976657775,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
1989,linear,0.09732754811635806,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
1990,linear,0.09768179538254966,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1991,linear,0.11026519782714209,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
1992,linear,0.09724662840651503,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1993,linear,0.09886410421714106,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1994,linear,0.1,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
1995,linear,0.1,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
1996,linear,0.1,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1997,linear,0.09991149181858063,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
1998,linear,0.09692643945162986,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
1999,linear,0.11131870275377712,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2000,linear,0.1,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2001,linear,0.1,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2002,linear,0.1,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2003,linear,0.09976031451935752,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2004,linear,0.1,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2005,linear,0.1,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2006,linear,0.1,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2007,linear,0.1,100,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2008,linear,0.1,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2009,linear,0.0981906368541998,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2010,linear,0.1,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2011,linear,0.1,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2012,linear,0.1,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2013,linear,0.094966084502336,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2014,linear,0.1,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2015,linear,0.1,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2016,linear,0.1,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2017,linear,0.1,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2018,linear,0.1,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2019,linear,0.1,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2020,linear,0.1,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2021,linear,0.10672720345853529,100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2022,linear,0.1,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2023,linear,0.1,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2024,linear,0.1,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2025,linear,0.09596058776882468,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2026,linear,0.10572323302496303,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2027,linear,0.08474336291457489,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2028,linear,0.1,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2029,linear,0.1,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2030,linear,0.1,10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2031,linear,0.1,1,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2032,linear,0.10931722593426821,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2033,linear,0.1,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2034,linear,0.1,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2035,linear,0.1,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2036,linear,0.1,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2037,linear,0.1,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2038,linear,0.1,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2039,linear,0.09840745084266533,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2040,linear,0.1,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2041,linear,0.1,1,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2042,linear,0.11127256700484481,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2043,linear,0.1,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2044,linear,0.09724741769239502,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2045,linear,0.1,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2046,linear,0.09839822077342579,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2047,linear,0.1,10,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2048,linear,0.1,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2049,linear,0.1,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2050,linear,0.1,1,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2051,linear,0.1,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2052,linear,0.1115724472405463,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2053,linear,0.1,1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2054,linear,0.10000875436368535,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2055,linear,0.09725075245825712,100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2056,linear,0.1,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2057,linear,0.1,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2058,linear,0.1,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2059,linear,0.1,1,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2060,linear,0.1,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2061,linear,0.09733023295490813,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2062,linear,0.1,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2063,linear,0.1,1,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2064,linear,0.09451311031454726,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2065,linear,0.08898013560787503,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2066,linear,0.1,10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2067,linear,0.1,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2068,linear,0.1,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2069,linear,0.1,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2070,linear,0.09850139303690594,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2071,linear,0.1,100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2072,linear,0.10001499270305894,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2073,linear,0.09586730833161257,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2074,linear,0.1,100,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2075,linear,0.11055396952813248,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2076,linear,0.0998815033313893,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2077,linear,0.0887494318145372,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2078,linear,0.04120644559066823,32,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2079,linear,0.1,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2080,linear,0.1,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2081,linear,0.1,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2082,linear,0.1,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2083,linear,0.1,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2084,linear,0.09892116912103441,10,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2085,linear,0.1,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2086,linear,0.1,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2087,linear,0.1,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2088,linear,0.0864365848273112,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2089,linear,0.1,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2090,linear,0.10011827875573712,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2091,linear,0.1,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2092,linear,0.1,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2093,linear,0.1,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2094,linear,0.09384191818538938,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2095,linear,0.1,10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2096,linear,0.09866570973966934,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2097,linear,0.11051305948323101,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2098,linear,0.1,100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2099,linear,0.09682305204768585,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2100,linear,0.1,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2101,linear,0.09988823202049098,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2102,linear,0.109832984096813,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2103,linear,0.1,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2104,linear,0.1,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2105,linear,0.0984228751479587,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2106,linear,0.1,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2107,linear,0.09384884986639999,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2108,linear,0.1,10,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2109,linear,0.08849566149033708,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2110,linear,0.1,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2111,linear,0.1,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2112,linear,0.1,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2113,linear,0.1,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2114,linear,0.0954365070267682,100,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2115,linear,0.1,10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2116,linear,0.1,100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2117,linear,0.1,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2118,linear,0.09294449306576621,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2119,linear,0.10896552293157727,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2120,linear,0.1,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2121,linear,0.1087085270494246,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2122,linear,0.1,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2123,linear,0.08569831041940561,100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2124,linear,0.1,100,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2125,linear,0.1,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2126,linear,0.09988058006707883,100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2127,linear,0.1,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2128,linear,0.11124949904822737,100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2129,linear,0.08849566149033708,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2130,linear,0.1,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2131,linear,0.1,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2132,linear,0.1,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2133,linear,0.10024175212806641,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2134,linear,0.09782426850137378,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2135,linear,0.09898280979233043,100,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2136,linear,0.1,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2137,linear,0.1,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2138,linear,0.1,10,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2139,linear,0.1,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2140,linear,0.1,100,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2141,linear,0.1,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2142,linear,0.1,1,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2143,linear,0.1,1,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2144,linear,0.10001361168402625,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2145,linear,0.11002212354266341,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2146,linear,0.1,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2147,linear,0.1,10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2148,linear,0.1,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2149,linear,0.09839568474325806,100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2150,linear,0.1,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2151,linear,0.1,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2152,linear,0.1,10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2153,linear,0.1,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
2154,linear,0.11006063893790877,1,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
2155,linear,0.1,1,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2156,linear,0.1,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2157,linear,0.1,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2158,linear,0.10773642070377334,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2159,linear,0.09558558557203187,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2160,linear,0.1,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2161,linear,0.1,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2162,linear,0.1,1,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2163,linear,0.1,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2164,linear,0.1,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2165,linear,0.09862322708152531,10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2166,linear,0.1,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2167,linear,0.1,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2168,linear,0.1,1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2169,linear,0.1,100,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2170,linear,0.1,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2171,linear,0.11150324535351844,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2172,linear,0.09294645037922375,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
2173,linear,0.1,10,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
2174,linear,0.10574369507569673,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2175,linear,0.1,100,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2176,linear,0.10645034047645843,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2177,linear,0.0972494268608389,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2178,linear,0.09819427515919234,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2179,linear,0.099469461836956,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2180,linear,0.1,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2181,linear,0.09220473913288534,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2182,linear,0.1,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2183,linear,0.1115724472405463,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
2184,linear,0.1,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2185,linear,0.1,1,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2186,linear,0.1,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2187,linear,0.1,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
2188,linear,0.09555417319100981,1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
2189,linear,0.1,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2190,linear,0.1,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
2191,linear,0.08601624392545207,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2192,linear,0.1,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2193,linear,0.1,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2194,linear,0.1,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
2195,linear,0.09477225232052158,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
2196,linear,0.08902627963620327,1,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
2197,linear,0.0935989484451886,100,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
2198,linear,0.1,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2199,linear,0.09458914226982355,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
2200,linear,0.1,100,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
2201,linear,0.1,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
2202,linear,0.1,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
2203,linear,0.1,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
