,Kernel,Average False Confidence,Attack,batch_size,eps,eps_step,max_iter,name
113,rbf,0.1643249392317816,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
114,rbf,0.20074569988723717,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 1}",1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
115,rbf,0.13165011399297682,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
116,rbf,0.061327305231554836,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 1}",1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
117,rbf,-0.006598868611933246,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 1}",1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
118,rbf,0.15766900717790677,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
119,rbf,-0.0072633670002526345,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 10}",10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
120,rbf,0.2479121964495534,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 100}",100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
121,rbf,0.059965549842546435,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
122,rbf,0.012148664690579753,"{'batch_size': 1, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
123,rbf,0.17232956805806943,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
124,rbf,0.13521187005470195,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
125,rbf,0.15337877760800112,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 1}",1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
126,rbf,0.1771939329690305,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 10}",10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
127,rbf,0.15218315315445344,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
128,rbf,0.19200199265020793,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
129,rbf,0.10301411247943015,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
130,rbf,0.07970866294338688,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
131,rbf,0.1367571475942392,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
132,rbf,0.15869851478863795,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
133,rbf,0.11327162882589197,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
134,rbf,0.06441680642519945,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
135,rbf,0.18631132637398237,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
136,rbf,0.09053201558555363,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
137,rbf,0.0956414482369422,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
138,rbf,0.3044288506751538,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
139,rbf,0.10983483310172851,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
140,rbf,0.14676251100472334,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
141,rbf,0.09626730671950541,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 1}",1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
142,rbf,0.31997605383946437,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
143,rbf,0.19809558183366113,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
144,rbf,0.2866015731583618,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
145,rbf,0.11151519962741921,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
146,rbf,0.09366925020738781,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
147,rbf,0.16413118944580993,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
148,rbf,0.20922808440361998,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
149,rbf,0.13278143752378013,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
150,rbf,0.24591585703414864,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 10}",10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
151,rbf,0.17694122183953415,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 1}",1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
152,rbf,0.1725477560835993,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 100, 'batch_size': 100}",100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
153,rbf,0.1511590431276069,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 100}",100,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
154,rbf,-0.003707753984686908,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
155,rbf,0.059965549842546435,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
156,rbf,0.026511884922694087,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
157,rbf,0.05400755853375596,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 1}",1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
158,rbf,0.09518283198286331,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 1}",1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
159,rbf,-0.0031498495910403457,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
160,rbf,0.1285273680954542,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
161,rbf,0.03565245531518625,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
162,rbf,0.14309324744787907,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
163,rbf,0.22771317404214364,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 10}",10,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
164,rbf,0.13837042531043495,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
165,rbf,0.1480845323663964,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 1, 'batch_size': 1}",1,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
166,rbf,0.2808030086478797,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 1, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 10}",10,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
167,rbf,0.1704686285636267,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
168,rbf,0.01150879400968476,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
169,rbf,0.011660124675788483,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
170,rbf,0.10161107928060957,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
171,rbf,0.07683049846000584,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
172,rbf,0.1445023972290015,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
173,rbf,0.15243511707461702,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
174,rbf,0.07798133338827352,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
175,rbf,0.22925301036268642,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
176,rbf,0.12482552308456754,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
177,rbf,-0.002031719921045987,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
178,rbf,-0.006993562885349116,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
179,rbf,0.20846630914761563,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.1, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
180,rbf,0.20100128229809586,"{'batch_size': 100, 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
181,rbf,0.23048283314393678,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.01, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
182,rbf,0.11017831853841357,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
183,rbf,0.08111906644874481,"{'batch_size': 10, 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
184,rbf,0.15076583609813582,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
185,rbf,0.19684007837450174,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 100, 'batch_size': 100}",100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
186,rbf,0.11622715478787782,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
187,rbf,0.07955030868192338,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
188,rbf,0.14481147119027044,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
189,rbf,0.19655985592148859,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 10}",10,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
190,rbf,0.14173903832782395,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.1, 'max_iter': 1000, 'batch_size': 10}",10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
191,rbf,0.10914978223332654,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1000, 'batch_size': 100}",100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
192,rbf,0.09283307513240108,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1, 'batch_size': 100}",100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
193,rbf,0.15272428403985408,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.001, 'max_iter': 1, 'batch_size': 100}",100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
194,rbf,0.07154358615924686,"{'batch_size': 10, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
195,rbf,0.012148664690579753,"{'batch_size': 1, 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
196,rbf,-0.0029887119663404094,"{'batch_size': 10, 'eps': 1, 'eps_step': 0.001, 'max_iter': 10, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
197,rbf,0.07792450551635455,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 10, 'batch_size': 10}",10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
198,rbf,0.2166601336190711,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.01, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 100}",100,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
199,rbf,0.12496684542677187,"{'batch_size': 10, 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",10,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
200,rbf,0.22943573458655117,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.001, 'max_iter': 10, 'batch_size': 100}",100,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
201,rbf,0.16211522523511818,"{'batch_size': 100, 'eps': 1, 'eps_step': 0.001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
202,rbf,0.08963723448712813,"{'batch_size': 100, 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1000, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
203,rbf,0.15215927023276252,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1, 'batch_size': 100}",100,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
204,rbf,0.2333807963933672,"{'batch_size': 100, 'eps': 0.001, 'eps_step': 0.0001, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
205,rbf,-0.0014967007294409806,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 10, 'batch_size': 1}",1,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
206,rbf,0.009988144696525668,"{'batch_size': 1, 'eps': 0.1, 'eps_step': 0.1, 'max_iter': 1, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
207,rbf,0.23120728377710612,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.001, 'eps_step': 0.01, 'max_iter': 100, 'batch_size': 100}",100,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
208,rbf,0.20379173165062484,"{'name': 'art.attacks.evasion.ProjectedGradientDescent', 'eps': 0.1, 'eps_step': 0.0001, 'max_iter': 1000, 'batch_size': 1}",1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
209,rbf,0.059965549842546435,"{'batch_size': 1, 'eps': 1, 'eps_step': 0.1, 'max_iter': 100, 'name': 'art.attacks.evasion.ProjectedGradientDescent'}",1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
