,Kernel,Average False Confidence After Retraining,batch_size,eps,eps_step,max_iter,name
275,rbf,-0.4240841252166915,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
276,rbf,-0.417879024551165,10,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
277,rbf,-0.4224404027010226,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
278,rbf,-0.43672036686054455,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
279,rbf,-0.43190277103520275,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
280,rbf,-0.4311964919001088,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
281,rbf,-0.43129076707221714,100,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
282,rbf,-0.43153711453643473,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
283,rbf,-0.41021948464125735,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
284,rbf,-0.4361828734520736,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
285,rbf,-0.4280823768372068,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
286,rbf,-0.42612957140173663,1,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
287,rbf,-0.431365089758687,1,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
288,rbf,-0.42121950169772654,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
289,rbf,-0.4177371410028621,10,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
290,rbf,-0.43029051151349784,10,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
291,rbf,-0.4235466357821781,100,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
292,rbf,-0.43183677131724396,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
293,rbf,-0.43106210771075865,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
294,rbf,-0.42601210084654106,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
295,rbf,-0.43716587902043175,100,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
296,rbf,-0.42605891045249833,100,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
297,rbf,-0.425988943963368,1,0.1,0.01,1,art.attacks.evasion.ProjectedGradientDescent
298,rbf,-0.42695410459256417,1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
299,rbf,-0.4235466357821781,10,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
300,rbf,-0.42777994913296113,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
301,rbf,-0.43517296497474584,10,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
302,rbf,-0.40995573510784006,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
303,rbf,-0.4263812866546005,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
304,rbf,-0.4394442585371662,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
305,rbf,-0.4312401883415211,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
306,rbf,-0.4264924315352164,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
307,rbf,-0.4312958719314606,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
308,rbf,-0.4225936442707719,100,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
309,rbf,-0.4235466357821781,10,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
310,rbf,-0.42780822513052763,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
311,rbf,-0.4329112112232831,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
312,rbf,-0.431193635344583,10,0.1,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
313,rbf,-0.4261177781884532,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
314,rbf,-0.4352604665402271,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
315,rbf,-0.4334956042048357,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
316,rbf,-0.2911181482231204,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
317,rbf,-0.43221010735241633,100,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
318,rbf,-0.40518901761551207,1,0.001,0.1,10,art.attacks.evasion.ProjectedGradientDescent
319,rbf,-0.434425056900607,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
320,rbf,-0.4235466357821781,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
321,rbf,-0.4274687195563181,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
322,rbf,-0.4343000454518942,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
323,rbf,-0.4370741798437309,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
324,rbf,-0.43122194772584443,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
325,rbf,-0.42177863126589626,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
326,rbf,-0.4219021539265069,100,0.01,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
327,rbf,-0.4235466357821781,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
328,rbf,-0.42441653875640645,100,1.0,0.001,100,art.attacks.evasion.ProjectedGradientDescent
329,rbf,-0.42802911510934316,1,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
330,rbf,-0.4263812866546005,100,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
331,rbf,-0.43035228080679905,100,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
332,rbf,-0.426101126027904,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
333,rbf,-0.4335536226794146,100,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
334,rbf,-0.4235466357821781,100,1.0,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
335,rbf,-0.4312460342772359,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
336,rbf,-0.42500315143595024,10,0.01,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
337,rbf,-0.4334661446570933,10,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
338,rbf,-0.43524112656705727,10,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
339,rbf,-0.431313509773471,1,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
340,rbf,-0.4218396363259183,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
341,rbf,-0.4248685652624207,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
342,rbf,-0.42850388629384456,100,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
343,rbf,-0.43662949756373903,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
344,rbf,-0.4295018092562441,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
345,rbf,-0.42674148074214263,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
346,rbf,-0.4053907916390078,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
347,rbf,-0.42779911030363826,1,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
348,rbf,-0.4294950422914619,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
349,rbf,-0.42760725739580224,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
350,rbf,-0.43035228080679905,100,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
351,rbf,-0.4216557685101203,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
352,rbf,-0.41748265413984476,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
353,rbf,-0.4251427015111805,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
354,rbf,-0.4312687685876744,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
355,rbf,-0.4290178080502601,100,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
356,rbf,-0.4317631458515484,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
357,rbf,-0.432678344028265,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
358,rbf,-0.4051234062534927,1,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
359,rbf,-0.4257614209221126,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
360,rbf,-0.42544141259912893,100,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
361,rbf,-0.4370289428619843,100,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
362,rbf,-0.4263812866546005,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
363,rbf,-0.4330446702112155,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
364,rbf,-0.4317357888899042,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
365,rbf,-0.4260202024423749,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
366,rbf,-0.4218210939203516,1,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
367,rbf,-0.4324875762597207,1,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
368,rbf,-0.4263812866546005,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
369,rbf,-0.41510073624475635,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
370,rbf,-0.4277799476370624,1,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
371,rbf,-0.43279746534724034,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
372,rbf,-0.4235466357821781,10,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
373,rbf,-0.4267333079660499,1,0.001,0.01,100,art.attacks.evasion.ProjectedGradientDescent
374,rbf,-0.43034612676302003,100,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
375,rbf,-0.4247124773894276,10,0.01,0.01,100,art.attacks.evasion.ProjectedGradientDescent
376,rbf,-0.43398310176374694,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
377,rbf,-0.43508097005150603,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
378,rbf,-0.43402734790675085,1,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
379,rbf,-0.4314182422911637,10,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
380,rbf,-0.12583782350867997,32,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
381,rbf,-0.42777994913296113,1,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
382,rbf,-0.4328656105872162,1,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
383,rbf,-0.4263812866546005,100,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
384,rbf,-0.4301227283933835,100,0.001,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
385,rbf,-0.43209006088892166,1,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
386,rbf,-0.42882638753686964,10,0.001,0.01,10,art.attacks.evasion.ProjectedGradientDescent
387,rbf,-0.4315366905635052,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
388,rbf,-0.42778086254956194,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
389,rbf,-0.43430117402710683,10,0.001,0.001,10,art.attacks.evasion.ProjectedGradientDescent
390,rbf,-0.40213091023457537,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
391,rbf,-0.39757628139999235,10,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
392,rbf,-0.4302094566134672,100,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
393,rbf,-0.4336396414368631,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
394,rbf,-0.43124598416185983,10,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
395,rbf,-0.43119340738213074,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
396,rbf,-0.42946957134051544,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
397,rbf,-0.4302395062176502,1,0.1,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
398,rbf,-0.42636192774024273,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
399,rbf,-0.4284096355148921,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
400,rbf,-0.42885474810660296,10,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
401,rbf,-0.4294459710464818,1,0.1,0.001,100,art.attacks.evasion.ProjectedGradientDescent
402,rbf,-0.430190372426784,100,0.01,0.001,10,art.attacks.evasion.ProjectedGradientDescent
403,rbf,-0.42351201476073863,1,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
404,rbf,-0.4286557694868456,100,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
405,rbf,-0.4277167040247694,1,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
406,rbf,-0.4318022092803768,1,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
407,rbf,-0.42589908541868193,10,1.0,0.01,1,art.attacks.evasion.ProjectedGradientDescent
408,rbf,-0.43156002479438593,10,0.1,0.01,100,art.attacks.evasion.ProjectedGradientDescent
409,rbf,-0.4263812866546005,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
410,rbf,-0.42781785601037603,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
411,rbf,-0.42821890088649595,100,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
412,rbf,-0.4316869970262642,100,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
413,rbf,-0.43028430654011307,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
414,rbf,-0.4238552853345262,1,1.0,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
415,rbf,-0.42245245532428966,1,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
416,rbf,-0.43730859033283104,100,0.01,0.1,10,art.attacks.evasion.ProjectedGradientDescent
417,rbf,-0.43224034659993854,1,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
418,rbf,-0.4225584507502704,1,0.01,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
419,rbf,-0.42121950169772654,100,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
420,rbf,-0.4260978154940359,10,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
421,rbf,-0.43172092614674823,1,0.01,0.01,10,art.attacks.evasion.ProjectedGradientDescent
422,rbf,-0.42655100393343337,100,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
423,rbf,-0.4305614833897549,100,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
424,rbf,-0.15028256801519776,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
425,rbf,-0.43173237200962516,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
426,rbf,-0.4174826131483643,10,1.0,0.01,100,art.attacks.evasion.ProjectedGradientDescent
427,rbf,-0.4339692054365908,1,0.1,0.1,100,art.attacks.evasion.ProjectedGradientDescent
428,rbf,-0.4237389890396839,1,0.1,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
429,rbf,-0.42778708988516334,1,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
430,rbf,-0.405385252649358,10,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
431,rbf,-0.4330244108969738,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
432,rbf,-0.424378975076734,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
433,rbf,-0.4235466357821781,1,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
434,rbf,-0.4312190375875874,1,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
435,rbf,-0.4281356514303408,100,0.01,0.1,1,art.attacks.evasion.ProjectedGradientDescent
436,rbf,-0.4277717279181373,1,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
437,rbf,-0.4235466357821781,10,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
438,rbf,-0.42244063989761743,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
439,rbf,-0.42611950698893236,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
440,rbf,-0.4372279506641758,10,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
441,rbf,-0.41769485013671503,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
442,rbf,-0.43224017246463725,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
443,rbf,-0.4315287339804605,10,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
444,rbf,-0.4370402779820639,100,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
445,rbf,-0.42576168259575714,10,0.01,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
446,rbf,-0.42915335354906825,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
447,rbf,-0.4139288702275191,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
448,rbf,-0.4287614068588046,10,0.01,0.01,1,art.attacks.evasion.ProjectedGradientDescent
449,rbf,-0.4329155781761011,10,0.01,0.001,100,art.attacks.evasion.ProjectedGradientDescent
450,rbf,-0.4235466357821781,10,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
451,rbf,-0.41412121695130844,100,0.001,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
452,rbf,-0.42695410459256417,10,0.001,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
453,rbf,-0.4278075408999512,100,0.1,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
454,rbf,-0.4174826131483643,1,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
455,rbf,-0.4263812866546005,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
456,rbf,-0.4317635222815261,100,0.1,0.01,10,art.attacks.evasion.ProjectedGradientDescent
457,rbf,-0.4235466357821781,100,0.1,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
458,rbf,-0.41517500695324366,1,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
459,rbf,-0.4257861057135439,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
460,rbf,-0.3435830631902857,10,0.1,0.001,1,art.attacks.evasion.ProjectedGradientDescent
461,rbf,-0.40869432809525086,100,1.0,0.1,100,art.attacks.evasion.ProjectedGradientDescent
462,rbf,-0.4260671984841081,10,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
463,rbf,-0.4285053710963803,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
464,rbf,-0.4235466357821781,1,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
465,rbf,-0.43144322284942066,1,0.1,0.1,10,art.attacks.evasion.ProjectedGradientDescent
466,rbf,-0.4323179481294651,100,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
467,rbf,-0.4312268926171843,100,1.0,0.001,1,art.attacks.evasion.ProjectedGradientDescent
468,rbf,-0.4315608053554512,100,0.1,0.1,1,art.attacks.evasion.ProjectedGradientDescent
469,rbf,-0.41771600206338183,1,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
470,rbf,-0.42436129711596515,100,0.001,0.0001,1,art.attacks.evasion.ProjectedGradientDescent
471,rbf,-0.421345146066527,10,1.0,0.001,10,art.attacks.evasion.ProjectedGradientDescent
472,rbf,-0.4321029654588835,1,0.001,0.001,1,art.attacks.evasion.ProjectedGradientDescent
473,rbf,-0.427326896233768,1,1.0,0.1,1,art.attacks.evasion.ProjectedGradientDescent
474,rbf,-0.4285156651480327,10,1.0,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
475,rbf,-0.4318519193104828,10,1.0,0.01,10,art.attacks.evasion.ProjectedGradientDescent
476,rbf,-0.4287528876664966,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
477,rbf,-0.4235466357821781,100,1.0,0.001,1000,art.attacks.evasion.ProjectedGradientDescent
478,rbf,-0.43736680491881946,100,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
479,rbf,-0.43124547767273896,10,0.01,0.001,1,art.attacks.evasion.ProjectedGradientDescent
480,rbf,-0.4320613108002361,10,0.001,0.01,1,art.attacks.evasion.ProjectedGradientDescent
481,rbf,-0.4235466357821781,1,1.0,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
482,rbf,-0.43035228080679905,10,1.0,0.1,10,art.attacks.evasion.ProjectedGradientDescent
483,rbf,-0.4310726111282824,10,0.1,0.001,10,art.attacks.evasion.ProjectedGradientDescent
484,rbf,-0.4246864425844745,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
485,rbf,-0.43130962464767547,1,1.0,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
486,rbf,-0.4281574018486478,100,0.01,0.1,100,art.attacks.evasion.ProjectedGradientDescent
487,rbf,-0.4302718808125337,100,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
488,rbf,-0.42977669493428877,1,0.001,0.001,100,art.attacks.evasion.ProjectedGradientDescent
489,rbf,-0.43544886077393635,10,0.001,0.0001,10,art.attacks.evasion.ProjectedGradientDescent
490,rbf,-0.4235466357821781,100,0.001,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
491,rbf,-0.421672404099713,100,0.01,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
492,rbf,-0.4333045795999969,10,0.1,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
493,rbf,-0.428103396449555,1,0.01,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
494,rbf,-0.4174744641270485,1,0.1,0.1,1000,art.attacks.evasion.ProjectedGradientDescent
495,rbf,-0.42654338465214314,1,0.001,0.1,1,art.attacks.evasion.ProjectedGradientDescent
496,rbf,-0.4178744600158397,1,0.001,0.01,1000,art.attacks.evasion.ProjectedGradientDescent
497,rbf,-0.43524106802239215,1,1.0,0.0001,1000,art.attacks.evasion.ProjectedGradientDescent
498,rbf,-0.43175452181499197,100,0.01,0.0001,100,art.attacks.evasion.ProjectedGradientDescent
499,rbf,-0.4263812866546005,10,0.001,0.1,100,art.attacks.evasion.ProjectedGradientDescent
