,data.generate.class_sep,data.generate.n_classes,data.generate.n_features,data.generate.n_informative,data.generate.n_redundant,data.generate.n_repeated,data.generate.n_samples,data.name,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.time_series,data.sample.train_size,model.init.C,model.init.coef0,model.init.degree,model.init.kernel,model.init.max_iter,model.init.name,model.init.probability,scorers.accuracy.name,scorers.accuracy.normalize,scorers.f1.average,scorers.f1.name,scorers.precision.average,scorers.precision.name,scorers.recall.average,scorers.recall.name,files.attack_file,files.attack_predictions_file,files.attack_probabilities_file,files.attack_samples_file,files.attack_score_dict_file,files.attack_time_dict_file,files.data_file,files.ground_truth_file,files.model_file,files.params_file,files.path,files.predictions_file,files.probabilities_file,files.reports,files.score_dict_file,files.time_dict_file,accuracy,f1,precision,recall,fit_time,predict_time,proba_time,model.init.gamma,model.sklearn_pipeline.feature_selection.name,model.sklearn_pipeline.feature_selection.with_mean,model.sklearn_pipeline.feature_selection.with_std,attack.init.name,attack.init.eps,attack.init.eps_step,attack.init.max_iter,attack.init.batch_size,attack.generate.attack_size,files.samples_file,attack_fit_time,attack_predict_time,attack_proba_time,model.art_pipeline.trainer_defence.name,model.art_pipeline.trainer_defence.ratio,Kernel,Features,Samples,input_size
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,100.0,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,model_queue/model/de0112d67fcf2e73906e8927dfce2018.pickle,params.json,reports/model_queue/80fba052369f308ec5b5df980c2e0cd3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5852444444,0.585322052,0.5856189635,0.5852444444,0.00037252082530000053,6.537069014444449e-05,5.8223014677777956e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,1.0,0.01,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/84c3232d55eabf302ec8dd86d32c3f31.pkl,params.json,reports/train/4ee55c00159f933e4339c563eb234d23,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7455444444,0.7591404382,0.8469397651,0.7455444444,0.00031610891109999103,4.03977219888879e-05,4.126570307777608e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,10.0,0.0001,1,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/fdabea6c474da461916102e724ffe231.pickle,params.json,reports/model_queue/091962fab2d7678736db4500d471316f,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7636536537,0.7636702748,0.7638067562,0.7636536537,3.528601999988723e-05,1.2368248448447539e-06,1.452916336336375e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,0.01,0.0001,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/41d0223de830d348e680c975a9186729.pickle,params.json,reports/model_queue/7efbf63f82195c78f8df04aa1964f6b8,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9588080808,0.9588630442,0.9614282568,0.9588080808,0.00040064251099988725,4.2383912616161174e-05,3.972471633333365e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,1000,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,1.0,1.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/fb29eb0e4919ebeb04f7797bfe39a886.pkl,params.json,reports/train/a3c4e5e0695e6ba12e3fb20ef92db494,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9277888889,0.9279068769,0.9310414286,0.9277888889,0.00017701626359998955,2.185587637778149e-05,2.229881282222171e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,1000,999,0,0,110000,classification,42,True,True,1000,True,100000,1.0,0.0001,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/a61662fc05b837b68c81349142b800d6.npz,ground_truth.json,models/e3e79e8b49f531ee566f7f31ae211f64.pkl,params.json,reports/train/847108df0497e41a6df7b95ca3ae39ad,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.596,0.5960119706,0.5960769189,0.596,0.006780141410219994,0.0006970840842221959,0.0007001868068888749,,,,,,,,,,,,,,,,,linear,1000,100000,110000000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,10000,0.01,10000.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b5735d32e4ae3f45607f71e92d4d785d.pickle,ground_truth.json,model_queue/model/f88ad56ba9281081c24f740adfb06e4f.pickle,params.json,reports/model_queue/94c5937524cb4f0f4bf8e000e45a19f9,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6434666667,0.6435184933,0.6437738999,0.6434666667,0.006031306087000007,0.0004049939503111116,0.00034460929567777735,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,10000,101000000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.001,1.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/6aab95a28373f31cfc797402d2c39730.pickle,params.json,reports/model_queue/e1027e1d164eea3d52fadee6423395a3,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6629029029,0.6757323708,0.736299306,0.6629029029,4.053351999999677e-05,5.777822012011986e-06,5.9029139639641376e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,100,100,10100000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.01,0.01,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/cf0971ae182c15bdf1c3c9aedcdc97e7.pickle,params.json,reports/model_queue/444a5011967c9462fdf745ade58df6ce,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5547147147,0.6646728526,0.9503309236,0.5547147147,0.0018363099799999815,5.402301565565564e-05,2.4583924224224313e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,1.0,100.0,2,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/e97336b13298f6717642e98650573593.pickle,params.json,reports/model_queue/ce07348d6d044c42c87675d7e589baa9,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9610898876,0.9610909278,0.9611499951,0.9610898876,0.0003355512678001105,7.137633514607484e-05,7.144651325844086e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,10000,1000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,10000.0,100.0,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/0d0cdfc0ba24d0abce0ea7f254cdd3bc.pickle,params.json,reports/model_queue/1da06af6cfc007607df866b0a38f5a28,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8543543544,0.8544496074,0.8556475942,0.8543543544,0.0043820443199999205,5.0629083543543705e-05,1.4557695995994753e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,1.0,10.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/d17214baa4aa4f0a7a22512cb35735f4.pickle,params.json,reports/model_queue/cf5a77dc62e15bd7f4544a29e6337b53,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7955755756,0.7961590752,0.8013471717,0.7955755756,4.8487429999966025e-05,1.0141646746746773e-06,1.1937856856856964e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,10000,1.0,0.0001,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/1332ceae94be76b20525d9dbb1b61dc8.pickle,ground_truth.json,model_queue/model/7c14c05d247cfabe115ddec0edeedbb1.pickle,params.json,reports/model_queue/676a205a4ca58b45bf9ac5aa91045b4f,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.9941333333,0.9941333335,0.9941333965,0.9941333333,0.000632914955599972,8.422693001111333e-05,6.166538606667018e-05,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,10000,10100000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,0.001,100000.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/ec38568719ff29e141c849abb6a5d50c.pickle,params.json,reports/model_queue/fdf110340459c7cd14592d272fe81f21,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.761718908,0.7641037303,0.7815281208,0.761718908,6.555953000031423e-05,1.356725348837079e-06,1.6596176137511922e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1000000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,100,100.0,0.01,5,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/5048c8b0cfeb3c18600b08a0325b238b.pickle,ground_truth.json,model_queue/model/9ddf3080c1c63a34348553f295c8e4db.pickle,params.json,reports/model_queue/f7d892090cb9d162210b02e7a0fd01a0,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7187158746,0.7228975136,0.7480236029,0.7187158746,5.124272000003316e-05,1.919503488372177e-06,1.9633521435793602e-06,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1000000
0,1,2,10,9,0,0,101000,['classification'],42,True,True,1000,True,100,0.01,0.01,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/ec0e70f7e9639ecdbbd1cf97ef1bf9d0.pickle,ground_truth.json,model_queue/model/369de0d2649ca6360be07aa9cb285154.pickle,params.json,reports/model_queue/9e67c16fda0040d701f9d70edde6f6bd,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.507997998,0.6654452276,0.992182099,0.507997998,2.411070999983167e-05,2.313156616616504e-06,2.498897947947757e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,10,100,1010000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,1000,10000.0,1.0,2,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2fcd673cda6f26bc63ebeceef99ece54.pickle,ground_truth.json,model_queue/model/27efaafff011794fbe5e7c5602ea6719.pickle,params.json,reports/model_queue/8ad15e3a2c309c9180747ea84ab147bb,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.7062323232,0.7065648319,0.7085245659,0.7062323232,0.00024711826300000437,2.817122904040411e-05,3.01687501414142e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,linear,100,1000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,10000.0,100.0,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/8a8c01e053b5d977958fcfe92022351e.pickle,params.json,reports/model_queue/7672d54c966b6d94affacd8a12b682e4,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6626326326,0.6627246398,0.6631612324,0.6626326326,5.304532000081963e-05,3.2990792292284743e-06,3.0797696096093537e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,2000,1000.0,0.0001,1,linear,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/4e14baf2514587b97a1d9bba57b168e2.npz,ground_truth.json,models/1f5d1882ddf9808897f4e315b7a2c8d3.pkl,params.json,reports/train/10311bb300b7c67629f063486d5af636,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.5579693878,0.5584930207,0.5603420957,0.5579693878,5.884442949999879e-05,7.397611867346964e-06,7.832667183673494e-06,,,,,,,,,,,,,,,,,linear,10,2000,1010000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.001,0.001,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/6308133f4b270a5a92d88bf3752e0d4a.pkl,params.json,reports/train/f90cc3d915a45823bf180f0fadaac9b5,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.0005822116761000416,8.513673999914317e-05,7.73921399968458e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,1000,999,0,0,101000,['classification'],42,True,True,1000,True,10000,10000.0,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b5735d32e4ae3f45607f71e92d4d785d.pickle,ground_truth.json,model_queue/model/d9f162aa5a4995bc971fa45d9c8a1519.pickle,params.json,reports/model_queue/f6e742219312919eaededab7dbb0a579,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6422555556,0.6422863431,0.6424314313,0.6422555556,0.005575322984599995,0.00031614946932222285,0.0003845687878777792,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,1000,10000,101000000
0,1,2,100,99,0,0,101000,classification,42,True,True,1000,True,10000,0.01,1000.0,4,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/01eb33708d8ad0489445fc64abfc06d9.npz,ground_truth.json,models/10d98e8836213884fb6f113ac2d6c250.pkl,params.json,reports/train/072b73d385841431f699bab0305d2056,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.42,0.5915492958,1.0,0.42,0.00040047730229998707,6.406753000192112e-05,5.9961830002066565e-05,,,,,,,,,,,,,,,,,poly,100,10000,10100000
0,1,2,100,99,0,0,101000,['classification'],42,True,True,1000,True,100,0.0001,0.0001,3,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/b4fad09373e308a474653d4a60f39244.pickle,ground_truth.json,model_queue/model/fb78335f28612a257728442030876fa7.pickle,params.json,reports/model_queue/f26264c81f6dbb4743ec7bc5226414f4,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.4996096096,0.6663195626,1.0,0.4996096096,3.0606620000526164e-05,3.7211230830832716e-06,3.845754874873819e-06,scale,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,poly,100,100,10100000
0,1,2,10,9,0,0,101000,classification,42,True,True,1000,True,10000,10000.0,0.0001,2,poly,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,attack/6bc16f621427375278e59654f3d997f3.pkl,attack_predictions.json,attack_probabilities.json,samples.json,attack_scores.json,attack_time_dict.json,data/581107a2ee32dfca25b871561269b320.npz,ground_truth.json,models/6ff5a09d3b4a22a9034a925a528fee66.pkl,params.json,reports/train/b4648547ca5b7415e9e88b13453ab232,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.6091555556,0.6244884014,0.684620343,0.6091555556,0.00017423140810001315,2.2034494677776212e-05,2.243832421111165e-05,,,,,,,,,,,,,,,,,poly,10,10000,1010000
0,1,2,10,9,0,0,100000,['classification'],42,True,True,1000,True,10000,10000.0,0.001,4,rbf,1000,sklearn.svm.SVC,True,sklearn.metrics.accuracy_score,True,weighted,sklearn.metrics.f1_score,weighted,sklearn.metrics.precision_score,weighted,sklearn.metrics.recall_score,,,,,,,model_queue/data/2466a5a7f13dbeb921b6a3feee0dc649.pickle,ground_truth.json,model_queue/model/1ff4204df4dc9afc89d2e23704987bf3.pickle,params.json,reports/model_queue/32fee4f729e4bf851615c0e0c1e94a76,predictions.json,probabilities.json,reports,scores.json,time_dict.json,0.8482696629,0.8482867922,0.8485071078,0.8482696629,0.00022811063609988195,4.9981804314617026e-05,4.888861951685306e-05,auto,sklearn.preprocessing.StandardScaler,True,True,art.attacks.evasion.ProjectedGradientDescent,0.01,0.001,1.0,32.0,100.0,samples.json,,,,,,rbf,10,10000,1000000
